Customer ID,Age,Gender,Location,Subscription Status,Item Purchased,Category,Size,Color,Season,Purchase Amount (USD),Previous Purchases,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Promo_Dependency_Score,Review Rating,Review_Satisfaction_Score,Purchase_Intensity_Score,Frequency_Category_Score,Category_Diversity,Normalized_Category_Diversity,Customer_Value_Tier,Loyalty_Score_A,Loyalty_Score_B,Promo_Dependency_Segment,Customer_Engagement_Segment,Master_Customer_Segment
2533,55,Male,Nebraska,No,Socks,Clothing,S,Charcoal,Summer,86,4,Debit Card,Next Day Air,0,0,0,2.6,0.52,0.08,1,1,1,High Value,0.676,0.47,Organically Motivated,Low Engagement,Emotionally Loyal
2534,66,Male,Pennsylvania,No,Jewelry,Accessories,S,Blue,Summer,46,49,Cash,Standard,0,0,0,3.1,0.62,0.98,0.75,1,1,Mid Value,0.906,0.72,Organically Motivated,Highly Engaged,Premium Loyalists
2535,41,Male,Virginia,No,Sunglasses,Accessories,XL,Red,Fall,42,22,Cash,Free Shipping,0,0,0,3.2,0.64,0.44,1,1,1,Low Value,0.796,0.43,Organically Motivated,Moderately Engaged,Premium Loyalists
2536,47,Male,Vermont,No,Coat,Outerwear,S,Purple,Winter,80,39,Bank Transfer,Express,0,0,0,3.9,0.78,0.78,0.8,1,1,High Value,0.872,0.79,Organically Motivated,Highly Engaged,Premium Loyalists
2537,51,Male,Oklahoma,No,Belt,Accessories,L,Gray,Spring,39,45,PayPal,Express,0,0,0,4.9,0.98,0.9,0.35,1,1,Low Value,0.838,0.645,Organically Motivated,Highly Engaged,Premium Loyalists
2538,44,Male,Maine,No,Coat,Outerwear,M,Purple,Summer,49,30,PayPal,2-Day Shipping,0,0,0,4.1,0.82,0.6,0.8,1,1,Mid Value,0.822,0.545,Organically Motivated,Moderately Engaged,Premium Loyalists
2539,18,Male,New Jersey,No,Scarf,Accessories,M,Silver,Summer,32,33,Credit Card,Next Day Air,0,0,0,4.2,0.84,0.66,0.75,1,1,Low Value,0.832,0.49,Organically Motivated,Moderately Engaged,Premium Loyalists
2540,33,Male,Massachusetts,No,Sandals,Footwear,M,Purple,Fall,73,24,Cash,Next Day Air,0,0,0,4.1,0.82,0.48,0.75,1,1,Mid Value,0.776,0.605,Organically Motivated,Moderately Engaged,Premium Loyalists
2541,24,Male,New Jersey,No,Belt,Accessories,M,Charcoal,Summer,42,11,Debit Card,Free Shipping,0,0,0,3.9,0.78,0.22,0.4,1,1,Low Value,0.624,0.32,Organically Motivated,Low Engagement,Moderate Customers
2542,33,Male,Washington,No,Scarf,Accessories,M,Silver,Spring,58,13,Venmo,Next Day Air,0,0,0,2.7,0.54,0.26,0.35,1,1,Mid Value,0.602,0.42,Organically Motivated,Low Engagement,Moderate Customers
2543,61,Male,Arkansas,No,Jewelry,Accessories,M,White,Winter,22,27,PayPal,Express,0,0,0,3.7,0.74,0.54,0.2,1,1,Low Value,0.676,0.38,Organically Motivated,Moderately Engaged,Emotionally Loyal
2544,27,Male,West Virginia,No,Scarf,Accessories,L,Peach,Spring,56,30,PayPal,Next Day Air,0,0,0,2.7,0.54,0.6,0.75,1,1,Mid Value,0.784,0.58,Organically Motivated,Moderately Engaged,Premium Loyalists
2545,46,Male,Delaware,No,Pants,Clothing,M,Red,Spring,70,39,Venmo,Next Day Air,0,0,0,2.5,0.5,0.78,0.4,1,1,Mid Value,0.764,0.74,Organically Motivated,Highly Engaged,Premium Loyalists
2546,38,Male,Texas,No,Shoes,Footwear,L,Olive,Spring,50,10,Debit Card,Free Shipping,0,0,0,3.9,0.78,0.2,0.2,1,1,Mid Value,0.578,0.35,Organically Motivated,Low Engagement,Moderate Customers
2547,63,Male,Texas,No,Boots,Footwear,L,Gray,Summer,21,4,Credit Card,Express,0,0,0,3,0.6,0.08,0.4,1,1,Low Value,0.564,0.145,Organically Motivated,Low Engagement,Moderate Customers
2548,47,Male,Mississippi,No,Jacket,Outerwear,M,Beige,Summer,97,16,Cash,2-Day Shipping,0,0,0,3.2,0.64,0.32,1,1,1,High Value,0.76,0.645,Organically Motivated,Low Engagement,Premium Loyalists
2549,42,Male,Texas,No,Backpack,Accessories,L,Pink,Winter,63,34,Credit Card,Standard,0,0,0,3.8,0.76,0.68,0.6,1,1,Mid Value,0.8,0.655,Organically Motivated,Moderately Engaged,Premium Loyalists
2550,41,Male,Virginia,No,Jacket,Outerwear,M,Red,Fall,60,11,Debit Card,Standard,0,0,0,2.7,0.54,0.22,0.35,1,1,Mid Value,0.59,0.41,Organically Motivated,Low Engagement,Moderate Customers
2551,53,Male,New Hampshire,No,Boots,Footwear,XL,Peach,Fall,52,30,Debit Card,Store Pickup,0,0,0,3,0.6,0.6,0.8,1,1,Mid Value,0.8,0.56,Organically Motivated,Moderately Engaged,Premium Loyalists
2552,29,Male,Minnesota,No,Shoes,Footwear,M,Maroon,Winter,32,40,Debit Card,Next Day Air,0,0,0,4.1,0.82,0.8,0.2,1,1,Low Value,0.762,0.56,Organically Motivated,Highly Engaged,Premium Loyalists
2553,61,Male,Maryland,No,Belt,Accessories,XL,Purple,Spring,48,13,Credit Card,2-Day Shipping,0,0,0,3.2,0.64,0.26,0.2,1,1,Mid Value,0.582,0.37,Organically Motivated,Low Engagement,Moderate Customers
2554,69,Male,Vermont,No,Jewelry,Accessories,M,Maroon,Summer,25,28,Venmo,Store Pickup,0,0,0,4.5,0.9,0.56,0.35,1,1,Low Value,0.728,0.405,Organically Motivated,Moderately Engaged,Premium Loyalists
2555,51,Male,Kansas,No,Jewelry,Accessories,M,Gray,Summer,68,49,Debit Card,Store Pickup,0,0,0,4.3,0.86,0.98,0.75,1,1,Mid Value,0.93,0.83,Organically Motivated,Highly Engaged,Premium Loyalists
2556,24,Male,Idaho,No,Pants,Clothing,M,Gray,Fall,74,23,Credit Card,Standard,0,0,0,3.5,0.7,0.46,1,1,1,High Value,0.808,0.6,Organically Motivated,Moderately Engaged,Premium Loyalists
2557,24,Male,Montana,No,T-shirt,Clothing,XL,Magenta,Fall,88,4,Bank Transfer,Standard,0,0,0,3.1,0.62,0.08,0.4,1,1,High Value,0.566,0.48,Organically Motivated,Low Engagement,Moderate Customers
2558,70,Male,Oklahoma,No,Shorts,Clothing,L,Cyan,Spring,23,17,PayPal,Standard,0,0,0,3.9,0.78,0.34,0.8,1,1,Low Value,0.74,0.285,Organically Motivated,Low Engagement,Premium Loyalists
2559,49,Male,California,No,Hoodie,Clothing,M,Silver,Fall,32,24,PayPal,Express,0,0,0,2.7,0.54,0.48,0.8,1,1,Low Value,0.758,0.4,Organically Motivated,Moderately Engaged,Premium Loyalists
2560,48,Male,Mississippi,No,Belt,Accessories,S,Green,Winter,71,21,Debit Card,Free Shipping,0,0,0,4,0.8,0.42,0.35,1,1,Mid Value,0.676,0.565,Organically Motivated,Moderately Engaged,Emotionally Loyal
2561,58,Male,California,No,Boots,Footwear,M,Violet,Spring,62,17,Debit Card,Next Day Air,0,0,0,2.7,0.54,0.34,0.75,1,1,Mid Value,0.706,0.48,Organically Motivated,Low Engagement,Premium Loyalists
2562,32,Male,New York,No,Hoodie,Clothing,L,Magenta,Spring,20,22,Debit Card,Free Shipping,0,0,0,2.7,0.54,0.44,0.4,1,1,Low Value,0.666,0.32,Organically Motivated,Moderately Engaged,Emotionally Loyal
2563,57,Male,Arizona,No,Shorts,Clothing,XL,Yellow,Spring,62,27,Cash,Standard,0,0,0,4.7,0.94,0.54,0.8,1,1,Mid Value,0.816,0.58,Organically Motivated,Moderately Engaged,Premium Loyalists
2564,69,Male,Massachusetts,No,Backpack,Accessories,XL,Gray,Winter,81,1,Venmo,Standard,0,0,0,4.5,0.9,0.02,0.35,1,1,High Value,0.566,0.415,Organically Motivated,Low Engagement,Moderate Customers
2565,42,Male,Kentucky,No,Scarf,Accessories,L,Indigo,Winter,90,27,Bank Transfer,2-Day Shipping,0,0,0,3,0.6,0.54,1,1,1,High Value,0.822,0.72,Organically Motivated,Moderately Engaged,Premium Loyalists
2566,30,Male,Vermont,No,Socks,Clothing,S,Indigo,Fall,43,8,Venmo,Store Pickup,0,0,0,3.6,0.72,0.16,0.4,1,1,Low Value,0.6,0.295,Organically Motivated,Low Engagement,Moderate Customers
2567,35,Male,Missouri,No,Handbag,Accessories,S,Yellow,Fall,38,43,PayPal,Standard,0,0,0,3.3,0.66,0.86,0.4,1,1,Low Value,0.804,0.62,Organically Motivated,Highly Engaged,Premium Loyalists
2568,19,Male,Michigan,No,Sunglasses,Accessories,XL,Gold,Spring,25,24,Cash,Store Pickup,0,0,0,4.3,0.86,0.48,0.8,1,1,Low Value,0.79,0.365,Organically Motivated,Moderately Engaged,Premium Loyalists
2569,52,Male,Texas,No,T-shirt,Clothing,XL,Green,Winter,98,29,PayPal,Express,0,0,0,4.3,0.86,0.58,0.8,1,1,High Value,0.82,0.78,Organically Motivated,Moderately Engaged,Premium Loyalists
2570,42,Male,New York,No,Dress,Clothing,M,Charcoal,Spring,75,10,Bank Transfer,Free Shipping,0,0,0,4.8,0.96,0.2,0.75,1,1,High Value,0.706,0.475,Organically Motivated,Low Engagement,Premium Loyalists
2571,36,Male,New Mexico,No,Sneakers,Footwear,XL,Olive,Spring,27,12,PayPal,Store Pickup,0,0,0,4,0.8,0.24,0.8,1,1,Low Value,0.712,0.255,Organically Motivated,Low Engagement,Premium Loyalists
2572,45,Male,Mississippi,No,Sunglasses,Accessories,L,Black,Winter,27,48,Cash,Standard,0,0,0,3.5,0.7,0.96,0.8,1,1,Low Value,0.918,0.615,Organically Motivated,Highly Engaged,Premium Loyalists
2573,54,Male,Washington,No,Blouse,Clothing,M,Silver,Fall,42,40,Bank Transfer,Next Day Air,0,0,0,3.9,0.78,0.8,0.4,1,1,Low Value,0.798,0.61,Organically Motivated,Highly Engaged,Premium Loyalists
2574,54,Male,New Mexico,No,T-shirt,Clothing,M,Red,Summer,90,1,Bank Transfer,Store Pickup,0,0,0,4.4,0.88,0.02,0.2,1,1,High Value,0.534,0.46,Organically Motivated,Low Engagement,Moderate Customers
2575,27,Male,Florida,No,Hat,Accessories,M,Brown,Summer,63,26,Credit Card,2-Day Shipping,0,0,0,4.6,0.92,0.52,0.8,1,1,Mid Value,0.808,0.575,Organically Motivated,Moderately Engaged,Premium Loyalists
2576,53,Male,Minnesota,No,Shorts,Clothing,M,Silver,Fall,96,9,PayPal,Express,0,0,0,4,0.8,0.18,0.2,1,1,High Value,0.574,0.57,Organically Motivated,Low Engagement,Moderate Customers
2577,20,Male,New Hampshire,No,Hoodie,Clothing,M,Silver,Winter,40,19,Debit Card,Free Shipping,0,0,0,4.2,0.84,0.38,0.4,1,1,Low Value,0.678,0.39,Organically Motivated,Low Engagement,Emotionally Loyal
2578,52,Male,Minnesota,No,Socks,Clothing,L,Black,Fall,39,37,Bank Transfer,Next Day Air,0,0,0,4.5,0.9,0.74,0.6,1,1,Low Value,0.832,0.565,Organically Motivated,Highly Engaged,Premium Loyalists
2579,54,Male,Vermont,No,Sunglasses,Accessories,M,Purple,Fall,48,3,Cash,Free Shipping,0,0,0,3.9,0.78,0.06,0.4,1,1,Mid Value,0.576,0.27,Organically Motivated,Low Engagement,Moderate Customers
2580,65,Male,Minnesota,No,Blouse,Clothing,M,Purple,Summer,20,40,Venmo,Express,0,0,0,3.7,0.74,0.8,1,1,1,Low Value,0.914,0.5,Organically Motivated,Highly Engaged,Premium Loyalists
2581,43,Male,Massachusetts,No,Jeans,Clothing,S,Turquoise,Summer,29,13,Bank Transfer,Store Pickup,0,0,0,3.6,0.72,0.26,0.4,1,1,Low Value,0.63,0.275,Organically Motivated,Low Engagement,Moderate Customers
2582,57,Male,Wyoming,No,Dress,Clothing,M,Gold,Winter,81,48,Credit Card,Express,0,0,0,4.7,0.94,0.96,0.6,1,1,High Value,0.902,0.885,Organically Motivated,Highly Engaged,Premium Loyalists
2583,19,Male,South Dakota,No,Dress,Clothing,S,Indigo,Fall,98,4,Venmo,2-Day Shipping,0,0,0,3.6,0.72,0.08,0.35,1,1,High Value,0.566,0.53,Organically Motivated,Low Engagement,Moderate Customers
2584,69,Male,Oklahoma,No,Jeans,Clothing,M,Lavender,Fall,93,9,Cash,Next Day Air,0,0,0,2.5,0.5,0.18,1,1,1,High Value,0.704,0.555,Organically Motivated,Low Engagement,Premium Loyalists
2585,26,Male,Florida,No,Socks,Clothing,L,Blue,Summer,30,26,Bank Transfer,Store Pickup,0,0,0,2.9,0.58,0.52,0.75,1,1,Low Value,0.764,0.41,Organically Motivated,Moderately Engaged,Premium Loyalists
2586,57,Male,Wisconsin,No,Sunglasses,Accessories,L,Maroon,Fall,37,19,Debit Card,Free Shipping,0,0,0,4.4,0.88,0.38,1,1,1,Low Value,0.802,0.375,Organically Motivated,Low Engagement,Premium Loyalists
2587,20,Male,Maine,No,Coat,Outerwear,L,Yellow,Winter,28,1,Credit Card,Express,0,0,0,4.6,0.92,0.02,0.35,1,1,Low Value,0.568,0.15,Organically Motivated,Low Engagement,Moderate Customers
2588,55,Male,Connecticut,No,Scarf,Accessories,M,Purple,Winter,29,29,PayPal,Express,0,0,0,3.7,0.74,0.58,0.35,1,1,Low Value,0.718,0.435,Organically Motivated,Moderately Engaged,Premium Loyalists
2589,44,Male,Delaware,No,Backpack,Accessories,M,Peach,Summer,49,38,Venmo,Free Shipping,0,0,0,3.2,0.64,0.76,0.75,1,1,Mid Value,0.842,0.625,Organically Motivated,Highly Engaged,Premium Loyalists
2590,52,Male,North Dakota,No,Pants,Clothing,M,Silver,Winter,53,31,PayPal,2-Day Shipping,0,0,0,4.9,0.98,0.62,0.2,1,1,Mid Value,0.724,0.575,Organically Motivated,Moderately Engaged,Premium Loyalists
2591,57,Male,California,No,Gloves,Accessories,M,Turquoise,Summer,66,35,Venmo,Free Shipping,0,0,0,5,1,0.7,0.2,1,1,Mid Value,0.75,0.68,Organically Motivated,Highly Engaged,Premium Loyalists
2592,40,Male,New Mexico,No,Jacket,Outerwear,S,Olive,Spring,61,40,Cash,Express,0,0,0,3.3,0.66,0.8,0.4,1,1,Mid Value,0.786,0.705,Organically Motivated,Highly Engaged,Premium Loyalists
2593,23,Male,Iowa,No,Shorts,Clothing,XL,Peach,Summer,23,13,Venmo,Store Pickup,0,0,0,4.4,0.88,0.26,0.4,1,1,Low Value,0.646,0.245,Organically Motivated,Low Engagement,Moderate Customers
2594,36,Male,Colorado,No,Pants,Clothing,S,Indigo,Fall,36,9,Bank Transfer,Store Pickup,0,0,0,4.7,0.94,0.18,0.35,1,1,Low Value,0.618,0.27,Organically Motivated,Low Engagement,Moderate Customers
2595,59,Male,Montana,No,Skirt,Clothing,L,Indigo,Fall,81,25,Cash,Free Shipping,0,0,0,3.6,0.72,0.5,0.35,1,1,High Value,0.692,0.655,Organically Motivated,Moderately Engaged,Emotionally Loyal
2596,29,Male,Iowa,No,Blouse,Clothing,XL,Maroon,Summer,56,3,Bank Transfer,Free Shipping,0,0,0,3.2,0.64,0.06,0.75,1,1,Mid Value,0.632,0.31,Organically Motivated,Low Engagement,Moderate Customers
2597,63,Male,Louisiana,No,Shirt,Clothing,L,Black,Spring,78,35,Credit Card,Next Day Air,0,0,0,3,0.6,0.7,0.6,1,1,High Value,0.79,0.74,Organically Motivated,Highly Engaged,Premium Loyalists
2598,60,Male,Alabama,No,Jewelry,Accessories,XL,Teal,Summer,25,13,Venmo,Store Pickup,0,0,0,4.4,0.88,0.26,0.75,1,1,Low Value,0.716,0.255,Organically Motivated,Low Engagement,Premium Loyalists
2599,64,Male,Nevada,No,Backpack,Accessories,XL,Olive,Fall,86,31,Debit Card,Express,0,0,0,3.3,0.66,0.62,0.2,1,1,High Value,0.692,0.74,Organically Motivated,Moderately Engaged,Moderate Customers
2600,63,Male,Vermont,No,Jewelry,Accessories,M,Gold,Winter,99,48,Credit Card,Express,0,0,0,3.4,0.68,0.96,0.6,1,1,High Value,0.876,0.975,Organically Motivated,Highly Engaged,Premium Loyalists
2601,21,Male,New York,No,Belt,Accessories,M,Gray,Fall,83,6,Bank Transfer,Express,0,0,0,3.9,0.78,0.12,0.75,1,1,High Value,0.664,0.475,Organically Motivated,Low Engagement,Emotionally Loyal
2602,61,Male,Mississippi,No,Dress,Clothing,L,Orange,Winter,33,43,Cash,Store Pickup,0,0,0,2.9,0.58,0.86,0.6,1,1,Low Value,0.836,0.595,Organically Motivated,Highly Engaged,Premium Loyalists
2603,65,Male,South Carolina,No,Coat,Outerwear,M,Black,Fall,44,1,Venmo,Free Shipping,0,0,0,2.9,0.58,0.02,0.4,1,1,Low Value,0.544,0.23,Organically Motivated,Low Engagement,Moderate Customers
2604,69,Male,Washington,No,Dress,Clothing,M,Teal,Spring,58,8,Cash,2-Day Shipping,0,0,0,2.7,0.54,0.16,0.2,1,1,Mid Value,0.542,0.37,Organically Motivated,Low Engagement,Moderate Customers
2605,47,Male,Colorado,No,Sweater,Clothing,M,Beige,Spring,54,6,Debit Card,Store Pickup,0,0,0,3.4,0.68,0.12,1,1,1,Mid Value,0.704,0.33,Organically Motivated,Low Engagement,Premium Loyalists
2606,41,Male,Nevada,No,Hoodie,Clothing,M,White,Spring,93,32,Venmo,2-Day Shipping,0,0,0,3.7,0.74,0.64,0.8,1,1,High Value,0.826,0.785,Organically Motivated,Moderately Engaged,Premium Loyalists
2607,68,Male,Nevada,No,Shoes,Footwear,L,Turquoise,Spring,98,46,Bank Transfer,Standard,0,0,0,4.7,0.94,0.92,0.75,1,1,High Value,0.92,0.95,Organically Motivated,Highly Engaged,Premium Loyalists
2608,41,Male,Oklahoma,No,Shoes,Footwear,XL,Teal,Spring,36,38,PayPal,Express,0,0,0,3.1,0.62,0.76,0.35,1,1,Low Value,0.76,0.56,Organically Motivated,Highly Engaged,Premium Loyalists
2609,42,Male,Mississippi,No,Jacket,Outerwear,L,Orange,Fall,68,48,Credit Card,2-Day Shipping,0,0,0,4.2,0.84,0.96,0.8,1,1,Mid Value,0.932,0.82,Organically Motivated,Highly Engaged,Premium Loyalists
2610,66,Male,Arkansas,No,Backpack,Accessories,M,Black,Summer,95,18,Debit Card,Store Pickup,0,0,0,3,0.6,0.36,0.75,1,1,High Value,0.718,0.655,Organically Motivated,Low Engagement,Premium Loyalists
2611,66,Male,West Virginia,No,Jeans,Clothing,M,Violet,Spring,93,25,Cash,Express,0,0,0,3.1,0.62,0.5,0.4,1,1,High Value,0.692,0.715,Organically Motivated,Moderately Engaged,Moderate Customers
2612,33,Male,Michigan,No,Jacket,Outerwear,L,Maroon,Fall,99,4,Cash,2-Day Shipping,0,0,0,4.2,0.84,0.08,0.8,1,1,High Value,0.668,0.535,Organically Motivated,Low Engagement,Emotionally Loyal
2613,55,Male,Louisiana,No,Sunglasses,Accessories,M,Turquoise,Winter,22,27,Venmo,Next Day Air,0,0,0,3.8,0.76,0.54,0.4,1,1,Low Value,0.718,0.38,Organically Motivated,Moderately Engaged,Premium Loyalists
2614,58,Male,South Dakota,No,Gloves,Accessories,M,Gold,Fall,88,14,Bank Transfer,Express,0,0,0,2.9,0.58,0.28,0.6,1,1,High Value,0.662,0.58,Organically Motivated,Low Engagement,Emotionally Loyal
2615,18,Male,North Dakota,No,Jacket,Outerwear,M,Turquoise,Spring,65,36,Bank Transfer,Express,0,0,0,4.2,0.84,0.72,0.8,1,1,Mid Value,0.86,0.685,Organically Motivated,Highly Engaged,Premium Loyalists
2616,49,Male,Arizona,No,T-shirt,Clothing,M,Maroon,Fall,62,6,Debit Card,2-Day Shipping,0,0,0,3.1,0.62,0.12,0.4,1,1,Mid Value,0.578,0.37,Organically Motivated,Low Engagement,Moderate Customers
2617,61,Male,Georgia,No,Sandals,Footwear,XL,Purple,Spring,55,46,Cash,Express,0,0,0,3.6,0.72,0.92,0.2,1,1,Mid Value,0.788,0.735,Organically Motivated,Highly Engaged,Premium Loyalists
2618,31,Male,Idaho,No,Shorts,Clothing,S,Maroon,Spring,97,29,Bank Transfer,Standard,0,0,0,4.8,0.96,0.58,0.2,1,1,High Value,0.71,0.775,Organically Motivated,Moderately Engaged,Premium Loyalists
2619,70,Male,Louisiana,No,Handbag,Accessories,L,Brown,Fall,77,12,Venmo,Express,0,0,0,4.1,0.82,0.24,0.6,1,1,High Value,0.674,0.505,Organically Motivated,Low Engagement,Emotionally Loyal
2620,68,Male,Connecticut,No,Pants,Clothing,L,Indigo,Winter,40,47,Credit Card,Free Shipping,0,0,0,3.9,0.78,0.94,1,1,1,Low Value,0.96,0.67,Organically Motivated,Highly Engaged,Premium Loyalists
2621,27,Male,Ohio,No,Blouse,Clothing,S,Lavender,Winter,23,28,Debit Card,Standard,0,0,0,3,0.6,0.56,0.2,1,1,Low Value,0.668,0.395,Organically Motivated,Moderately Engaged,Emotionally Loyal
2622,48,Male,Maine,No,Shoes,Footwear,M,Beige,Winter,46,21,Bank Transfer,Express,0,0,0,3,0.6,0.42,0.2,1,1,Mid Value,0.626,0.44,Organically Motivated,Moderately Engaged,Moderate Customers
2623,63,Male,New Hampshire,No,Backpack,Accessories,M,Yellow,Spring,75,15,Credit Card,2-Day Shipping,0,0,0,4.9,0.98,0.3,0.2,1,1,High Value,0.628,0.525,Organically Motivated,Low Engagement,Moderate Customers
2624,49,Male,Massachusetts,No,Shoes,Footwear,M,Gold,Fall,76,38,Cash,Next Day Air,0,0,0,4.8,0.96,0.76,0.2,1,1,High Value,0.764,0.76,Organically Motivated,Highly Engaged,Premium Loyalists
2625,19,Male,South Dakota,No,Dress,Clothing,M,Indigo,Summer,59,19,Credit Card,Standard,0,0,0,3.3,0.66,0.38,0.2,1,1,Mid Value,0.62,0.485,Organically Motivated,Low Engagement,Moderate Customers
2626,30,Male,Colorado,No,Skirt,Clothing,L,Cyan,Summer,51,31,Credit Card,Standard,0,0,0,2.7,0.54,0.62,1,1,1,Mid Value,0.84,0.565,Organically Motivated,Moderately Engaged,Premium Loyalists
2627,50,Male,Rhode Island,No,Jacket,Outerwear,XL,Silver,Fall,46,30,Credit Card,Express,0,0,0,4.2,0.84,0.6,0.35,1,1,Mid Value,0.734,0.53,Organically Motivated,Moderately Engaged,Premium Loyalists
2628,66,Male,Missouri,No,Shirt,Clothing,L,Silver,Fall,26,40,Bank Transfer,Next Day Air,0,0,0,3.6,0.72,0.8,0.4,1,1,Low Value,0.792,0.53,Organically Motivated,Highly Engaged,Premium Loyalists
2629,25,Male,Wyoming,No,Hoodie,Clothing,M,Silver,Summer,51,42,Credit Card,Next Day Air,0,0,0,3.8,0.76,0.84,0.75,1,1,Mid Value,0.878,0.675,Organically Motivated,Highly Engaged,Premium Loyalists
2630,61,Male,New Hampshire,No,Scarf,Accessories,M,Peach,Winter,44,25,Venmo,Free Shipping,0,0,0,3.8,0.76,0.5,0.2,1,1,Low Value,0.666,0.47,Organically Motivated,Moderately Engaged,Emotionally Loyal
2631,29,Male,Maine,No,Skirt,Clothing,S,Pink,Spring,82,20,Cash,Free Shipping,0,0,0,4.2,0.84,0.4,0.4,1,1,High Value,0.684,0.61,Organically Motivated,Moderately Engaged,Emotionally Loyal
2632,53,Male,Connecticut,No,Skirt,Clothing,S,Violet,Summer,44,3,Cash,Express,0,0,0,2.7,0.54,0.06,1,1,1,Low Value,0.672,0.25,Organically Motivated,Low Engagement,Emotionally Loyal
2633,24,Male,Alaska,No,Scarf,Accessories,M,Black,Fall,27,14,Cash,Next Day Air,0,0,0,5,1,0.28,0.2,1,1,Low Value,0.624,0.275,Organically Motivated,Low Engagement,Moderate Customers
2634,51,Male,Alaska,No,Sunglasses,Accessories,M,Purple,Fall,90,32,Credit Card,Next Day Air,0,0,0,4.7,0.94,0.64,0.8,1,1,High Value,0.846,0.77,Organically Motivated,Moderately Engaged,Premium Loyalists
2635,26,Male,North Carolina,No,Sandals,Footwear,S,Black,Summer,58,20,PayPal,Store Pickup,0,0,0,3.2,0.64,0.4,0.35,1,1,Mid Value,0.654,0.49,Organically Motivated,Moderately Engaged,Emotionally Loyal
2636,59,Male,Colorado,No,Hoodie,Clothing,XL,Peach,Spring,80,34,PayPal,2-Day Shipping,0,0,0,2.9,0.58,0.68,0.8,1,1,High Value,0.822,0.74,Organically Motivated,Moderately Engaged,Premium Loyalists
2637,41,Male,Utah,No,Jacket,Outerwear,S,Magenta,Winter,40,6,Venmo,Store Pickup,0,0,0,4.2,0.84,0.12,0.2,1,1,Low Value,0.56,0.26,Organically Motivated,Low Engagement,Moderate Customers
2638,20,Male,Alabama,No,Pants,Clothing,M,Magenta,Spring,23,2,PayPal,Store Pickup,0,0,0,3.7,0.74,0.04,0.2,1,1,Low Value,0.526,0.135,Organically Motivated,Low Engagement,Moderate Customers
2639,22,Male,Hawaii,No,Shirt,Clothing,S,Black,Spring,34,35,Credit Card,Store Pickup,0,0,0,4.2,0.84,0.7,0.2,1,1,Low Value,0.734,0.52,Organically Motivated,Highly Engaged,Premium Loyalists
2640,18,Male,New Hampshire,No,Blouse,Clothing,XL,Pink,Winter,35,33,Debit Card,Free Shipping,0,0,0,2.6,0.52,0.66,0.4,1,1,Low Value,0.73,0.505,Organically Motivated,Moderately Engaged,Premium Loyalists
2641,30,Male,Indiana,No,Skirt,Clothing,L,Olive,Summer,75,45,Venmo,Store Pickup,0,0,0,4,0.8,0.9,0.75,1,1,High Value,0.9,0.825,Organically Motivated,Highly Engaged,Premium Loyalists
2642,25,Male,Vermont,No,Sunglasses,Accessories,XL,Olive,Winter,60,20,Bank Transfer,Next Day Air,0,0,0,2.7,0.54,0.4,0.35,1,1,Mid Value,0.644,0.5,Organically Motivated,Moderately Engaged,Moderate Customers
2643,39,Male,Iowa,No,Belt,Accessories,L,Peach,Summer,87,48,Bank Transfer,Store Pickup,0,0,0,4,0.8,0.96,0.2,1,1,High Value,0.808,0.915,Organically Motivated,Highly Engaged,Premium Loyalists
2644,49,Male,Maryland,No,Gloves,Accessories,S,Silver,Spring,41,37,Cash,Next Day Air,0,0,0,2.9,0.58,0.74,0.6,1,1,Low Value,0.8,0.575,Organically Motivated,Highly Engaged,Premium Loyalists
2645,25,Male,New Mexico,No,Pants,Clothing,M,Turquoise,Spring,83,4,Bank Transfer,Standard,0,0,0,3.3,0.66,0.08,0.35,1,1,High Value,0.56,0.455,Organically Motivated,Low Engagement,Moderate Customers
2646,23,Male,Louisiana,No,Scarf,Accessories,L,Olive,Spring,81,24,Bank Transfer,Store Pickup,0,0,0,4,0.8,0.48,0.75,1,1,High Value,0.774,0.645,Organically Motivated,Moderately Engaged,Premium Loyalists
2647,33,Male,New Mexico,No,T-shirt,Clothing,S,Lavender,Summer,56,4,Debit Card,Next Day Air,0,0,0,3.9,0.78,0.08,0.35,1,1,Mid Value,0.572,0.32,Organically Motivated,Low Engagement,Moderate Customers
2648,60,Male,South Carolina,No,Shoes,Footwear,M,Red,Summer,58,25,Debit Card,2-Day Shipping,0,0,0,3.3,0.66,0.5,0.2,1,1,Mid Value,0.656,0.54,Organically Motivated,Moderately Engaged,Emotionally Loyal
2649,51,Male,Illinois,No,Pants,Clothing,M,Gray,Spring,84,14,PayPal,Next Day Air,0,0,0,3.9,0.78,0.28,0.75,1,1,High Value,0.712,0.56,Organically Motivated,Low Engagement,Premium Loyalists
